timestamp,equipment_tag,sensor_tag,value,measurement_type,unit,label,is_anomaly
2025-01-01T00:34:30,P-301A,FT-301,118.8447,flow,m³/h,normal,0
2025-01-01T00:34:30,P-301A,TT-301P,36.6203,temperature,°C,normal,0
2025-01-01T00:34:30,P-301A,VT-301,0.5764,vibration,mm/s,normal,0
2025-01-01T00:34:30,P-301A,IT-301,74.7281,current,A,normal,0
2025-01-01T00:35:00,P-301A,PT-301S,3.2024,pressure,barg,normal,0
2025-01-01T00:35:00,P-301A,PT-301D,4.9632,pressure,barg,normal,0
2025-01-01T00:35:00,P-301A,FT-301,139.4496,flow,m³/h,normal,0
2025-01-01T00:35:00,P-301A,TT-301P,36.0208,temperature,°C,normal,0
2025-01-01T00:35:00,P-301A,VT-301,0.9425,vibration,mm/s,normal,0
2025-01-01T00:35:00,P-301A,IT-301,78.8995,current,A,normal,0
2025-01-01T00:35:30,P-301A,PT-301S,3.1833,pressure,barg,normal,0
2025-01-01T00:35:30,P-301A,PT-301D,5.1055,pressure,barg,normal,0
2025-01-01T00:35:30,P-301A,FT-301,124.0631,flow,m³/h,normal,0
2025-01-01T00:35:30,P-301A,TT-301P,34.533,temperature,°C,normal,0
2025-01-01T00:35:30,P-301A,VT-301,0.7439,vibration,mm/s,normal,0
2025-01-01T00:35:30,P-301A,IT-301,75.9093,current,A,normal,0
2025-01-01T00:36:00,P-301A,PT-301S,3.2095,pressure,barg,normal,0
2025-01-01T00:36:00,P-301A,PT-301D,4.9649,pressure,barg,normal,0
2025-01-01T00:36:00,P-301A,FT-301,124.8235,flow,m³/h,normal,0
2025-01-01T00:36:00,P-301A,TT-301P,35.4464,temperature,°C,normal,0
2025-01-01T00:36:00,P-301A,VT-301,1.0458,vibration,mm/s,normal,0
2025-01-01T00:36:00,P-301A,IT-301,76.3504,current,A,normal,0
2025-01-01T00:36:30,P-301A,PT-301S,3.214,pressure,barg,normal,0
2025-01-01T00:36:30,P-301A,PT-301D,4.8401,pressure,barg,normal,0
2025-01-01T00:36:30,P-301A,FT-301,121.2269,flow,m³/h,normal,0
2025-01-01T00:36:30,P-301A,TT-301P,35.3422,temperature,°C,normal,0
2025-01-01T00:36:30,P-301A,VT-301,1.3669,vibration,mm/s,normal,0
2025-01-01T00:36:30,P-301A,IT-301,75.0822,current,A,normal,0
2025-01-01T00:37:00,P-301A,PT-301S,3.2131,pressure,barg,normal,0
2025-01-01T00:37:00,P-301A,PT-301D,5.3035,pressure,barg,normal,0
2025-01-01T00:37:00,P-301A,FT-301,122.6552,flow,m³/h,normal,0
2025-01-01T00:37:00,P-301A,TT-301P,36.1686,temperature,°C,normal,0
2025-01-01T00:37:00,P-301A,VT-301,0.7461,vibration,mm/s,normal,0
2025-01-01T00:37:00,P-301A,IT-301,75.818,current,A,normal,0
2025-01-01T00:37:30,P-301A,PT-301S,3.2105,pressure,barg,normal,0
2025-01-01T00:37:30,P-301A,PT-301D,4.73,pressure,barg,normal,0
2025-01-01T00:37:30,P-301A,FT-301,126.9082,flow,m³/h,normal,0
2025-01-01T00:37:30,P-301A,TT-301P,36.001,temperature,°C,normal,0
2025-01-01T00:37:30,P-301A,VT-301,0.722,vibration,mm/s,normal,0
2025-01-01T00:37:30,P-301A,IT-301,76.1305,current,A,normal,0
2025-01-01T00:38:00,P-301A,PT-301S,3.2174,pressure,barg,normal,0
2025-01-01T00:38:00,P-301A,PT-301D,4.7988,pressure,barg,normal,0
2025-01-01T00:38:00,P-301A,FT-301,115.3839,flow,m³/h,normal,0
2025-01-01T00:38:00,P-301A,TT-301P,35.809,temperature,°C,normal,0
2025-01-01T00:38:00,P-301A,VT-301,0.9515,vibration,mm/s,normal,0
2025-01-01T00:38:00,P-301A,IT-301,74.9784,current,A,normal,0
2025-01-01T00:38:30,P-301A,PT-301S,3.2122,pressure,barg,normal,0
2025-01-01T00:38:30,P-301A,PT-301D,4.8291,pressure,barg,normal,0
2025-01-01T00:38:30,P-301A,FT-301,124.2773,flow,m³/h,normal,0
2025-01-01T00:38:30,P-301A,TT-301P,35.91,temperature,°C,normal,0
2025-01-01T00:38:30,P-301A,VT-301,0.9329,vibration,mm/s,normal,0
2025-01-01T00:38:30,P-301A,IT-301,76.0733,current,A,normal,0
2025-01-01T00:39:00,P-301A,PT-301S,3.2102,pressure,barg,normal,0
2025-01-01T00:39:00,P-301A,PT-301D,5.0683,pressure,barg,normal,0
2025-01-01T00:39:00,P-301A,FT-301,127.4019,flow,m³/h,normal,0
2025-01-01T00:39:00,P-301A,TT-301P,36.2859,temperature,°C,normal,0
2025-01-01T00:39:00,P-301A,VT-301,0.772,vibration,mm/s,normal,0
2025-01-01T00:39:00,P-301A,IT-301,77.1016,current,A,normal,0
2025-01-01T00:39:30,P-301A,PT-301S,3.2053,pressure,barg,normal,0
2025-01-01T00:39:30,P-301A,PT-301D,4.9063,pressure,barg,normal,0
2025-01-01T00:39:30,P-301A,FT-301,135.0969,flow,m³/h,normal,0
2025-01-01T00:39:30,P-301A,TT-301P,35.4568,temperature,°C,normal,0
2025-01-01T00:39:30,P-301A,VT-301,1.0799,vibration,mm/s,normal,0
2025-01-01T00:39:30,P-301A,IT-301,78.626,current,A,normal,0
2025-01-01T00:40:00,P-301A,PT-301S,3.1013,pressure,barg,normal,0
2025-01-01T00:40:00,P-301A,PT-301D,9.7654,pressure,barg,normal,0
2025-01-01T00:40:00,P-301A,FT-301,246.3871,flow,m³/h,normal,0
2025-01-01T00:40:00,P-301A,TT-301P,49.3454,temperature,°C,normal,0
2025-01-01T00:40:00,P-301A,VT-301,2.0619,vibration,mm/s,normal,0
2025-01-01T00:40:00,P-301A,IT-301,110.418,current,A,normal,0
2025-01-01T00:40:30,P-301A,PT-301S,3.0924,pressure,barg,normal,0
2025-01-01T00:40:30,P-301A,PT-301D,10.4164,pressure,barg,normal,0
2025-01-01T00:40:30,P-301A,FT-301,253.5992,flow,m³/h,normal,0
2025-01-01T00:40:30,P-301A,TT-301P,49.5012,temperature,°C,normal,0
2025-01-01T00:40:30,P-301A,VT-301,1.7793,vibration,mm/s,normal,0
2025-01-01T00:40:30,P-301A,IT-301,111.327,current,A,normal,0
2025-01-01T00:41:00,P-301A,PT-301S,3.0874,pressure,barg,normal,0
2025-01-01T00:41:00,P-301A,PT-301D,10.0031,pressure,barg,normal,0
2025-01-01T00:41:00,P-301A,FT-301,257.5934,flow,m³/h,normal,0
2025-01-01T00:41:00,P-301A,TT-301P,50.8033,temperature,°C,normal,0
2025-01-01T00:41:00,P-301A,VT-301,2.1326,vibration,mm/s,normal,0
2025-01-01T00:41:00,P-301A,IT-301,110.5738,current,A,normal,0
2025-01-01T00:41:30,P-301A,PT-301S,3.0829,pressure,barg,normal,0
2025-01-01T00:41:30,P-301A,PT-301D,9.709,pressure,barg,normal,0
2025-01-01T00:41:30,P-301A,FT-301,261.1291,flow,m³/h,normal,0
2025-01-01T00:41:30,P-301A,TT-301P,50.1518,temperature,°C,normal,0
2025-01-01T00:41:30,P-301A,VT-301,1.7725,vibration,mm/s,normal,0
2025-01-01T00:41:30,P-301A,IT-301,112.4871,current,A,normal,0
2025-01-01T00:42:00,P-301A,PT-301S,3.1002,pressure,barg,normal,0
2025-01-01T00:42:00,P-301A,PT-301D,10.2164,pressure,barg,normal,0
2025-01-01T00:42:00,P-301A,FT-301,247.2725,flow,m³/h,normal,0
2025-01-01T00:42:00,P-301A,TT-301P,50.2985,temperature,°C,normal,0
2025-01-01T00:42:00,P-301A,VT-301,1.5631,vibration,mm/s,normal,0
2025-01-01T00:42:00,P-301A,IT-301,110.0352,current,A,normal,0
2025-01-01T00:42:30,P-301A,PT-301S,3.1184,pressure,barg,normal,0
2025-01-01T00:42:30,P-301A,PT-301D,10.0566,pressure,barg,normal,0
2025-01-01T00:42:30,P-301A,FT-301,231.7951,flow,m³/h,normal,0
2025-01-01T00:42:30,P-301A,TT-301P,48.9422,temperature,°C,normal,0
2025-01-01T00:42:30,P-301A,VT-301,1.7453,vibration,mm/s,normal,0
2025-01-01T00:42:30,P-301A,IT-301,107.9621,current,A,normal,0
2025-01-01T00:43:00,P-301A,PT-301S,3.0991,pressure,barg,normal,0
2025-01-01T00:43:00,P-301A,PT-301D,9.8013,pressure,barg,normal,0
2025-01-01T00:43:00,P-301A,FT-301,248.1521,flow,m³/h,normal,0
2025-01-01T00:43:00,P-301A,TT-301P,49.9889,temperature,°C,normal,0
2025-01-01T00:43:00,P-301A,VT-301,1.6007,vibration,mm/s,normal,0
2025-01-01T00:43:00,P-301A,IT-301,109.0676,current,A,normal,0
2025-01-01T00:43:30,P-301A,PT-301S,3.0902,pressure,barg,normal,0
2025-01-01T00:43:30,P-301A,PT-301D,9.7468,pressure,barg,normal,0
2025-01-01T00:43:30,P-301A,FT-301,255.3596,flow,m³/h,normal,0
2025-01-01T00:43:30,P-301A,TT-301P,50.5073,temperature,°C,normal,0
2025-01-01T00:43:30,P-301A,VT-301,1.9088,vibration,mm/s,normal,0
2025-01-01T00:43:30,P-301A,IT-301,111.0271,current,A,normal,0
2025-01-01T00:44:00,P-301A,PT-301S,3.1093,pressure,barg,normal,0
2025-01-01T00:44:00,P-301A,PT-301D,9.5869,pressure,barg,normal,0
2025-01-01T00:44:00,P-301A,FT-301,239.6346,flow,m³/h,normal,0
2025-01-01T00:44:00,P-301A,TT-301P,50.2237,temperature,°C,normal,0
2025-01-01T00:44:00,P-301A,VT-301,2.4194,vibration,mm/s,normal,0
2025-01-01T00:44:00,P-301A,IT-301,109.6975,current,A,normal,0
2025-01-01T00:44:30,P-301A,PT-301S,3.1019,pressure,barg,normal,0
2025-01-01T00:44:30,P-301A,PT-301D,9.8327,pressure,barg,normal,0
2025-01-01T00:44:30,P-301A,FT-301,245.876,flow,m³/h,normal,0
2025-01-01T00:44:30,P-301A,TT-301P,50.264,temperature,°C,normal,0
2025-01-01T00:44:30,P-301A,VT-301,2.2244,vibration,mm/s,normal,0
2025-01-01T00:44:30,P-301A,IT-301,109.9959,current,A,normal,0
2025-01-01T00:45:00,P-301A,PT-301S,3.0983,pressure,barg,normal,0
2025-01-01T00:45:00,P-301A,PT-301D,10.0953,pressure,barg,normal,0
2025-01-01T00:45:00,P-301A,FT-301,248.868,flow,m³/h,normal,0
2025-01-01T00:45:00,P-301A,TT-301P,50.188,temperature,°C,normal,0
2025-01-01T00:45:00,P-301A,VT-301,1.9975,vibration,mm/s,normal,0
2025-01-01T00:45:00,P-301A,IT-301,110.8798,current,A,normal,0
2025-01-01T00:45:30,P-301A,PT-301S,3.1007,pressure,barg,normal,0
2025-01-01T00:45:30,P-301A,PT-301D,9.9215,pressure,barg,normal,0
2025-01-01T00:45:30,P-301A,FT-301,246.8979,flow,m³/h,normal,0
2025-01-01T00:45:30,P-301A,TT-301P,50.4127,temperature,°C,normal,0
2025-01-01T00:45:30,P-301A,VT-301,1.8486,vibration,mm/s,normal,0
2025-01-01T00:45:30,P-301A,IT-301,109.2047,current,A,normal,0
2025-01-01T00:46:00,P-301A,PT-301S,3.0848,pressure,barg,normal,0
2025-01-01T00:46:00,P-301A,PT-301D,10.0432,pressure,barg,normal,0
2025-01-01T00:46:00,P-301A,FT-301,259.7024,flow,m³/h,normal,0
2025-01-01T00:46:00,P-301A,TT-301P,50.9055,temperature,°C,normal,0
2025-01-01T00:46:00,P-301A,VT-301,1.9886,vibration,mm/s,normal,0
2025-01-01T00:46:00,P-301A,IT-301,112.1838,current,A,normal,0
2025-01-01T00:46:30,P-301A,PT-301S,3.0935,pressure,barg,normal,0
2025-01-01T00:46:30,P-301A,PT-301D,10.0433,pressure,barg,normal,0
2025-01-01T00:46:30,P-301A,FT-301,252.7852,flow,m³/h,normal,0
2025-01-01T00:46:30,P-301A,TT-301P,49.9652,temperature,°C,normal,0
2025-01-01T00:46:30,P-301A,VT-301,1.9062,vibration,mm/s,normal,0
2025-01-01T00:46:30,P-301A,IT-301,109.8904,current,A,normal,0
2025-01-01T00:47:00,P-301A,PT-301S,3.1043,pressure,barg,normal,0
2025-01-01T00:47:00,P-301A,PT-301D,9.8029,pressure,barg,normal,0
2025-01-01T00:47:00,P-301A,FT-301,243.8834,flow,m³/h,normal,0
2025-01-01T00:47:00,P-301A,TT-301P,50.3955,temperature,°C,normal,0
2025-01-01T00:47:00,P-301A,VT-301,1.9572,vibration,mm/s,normal,0
2025-01-01T00:47:00,P-301A,IT-301,110.64,current,A,normal,0
2025-01-01T00:47:30,P-301A,PT-301S,3.077,pressure,barg,normal,0
2025-01-01T00:47:30,P-301A,PT-301D,10.0187,pressure,barg,normal,0
2025-01-01T00:47:30,P-301A,FT-301,265.7065,flow,m³/h,normal,0
2025-01-01T00:47:30,P-301A,TT-301P,51.7436,temperature,°C,normal,0
2025-01-01T00:47:30,P-301A,VT-301,1.8402,vibration,mm/s,normal,0
2025-01-01T00:47:30,P-301A,IT-301,113.3856,current,A,normal,0
2025-01-01T00:48:00,P-301A,PT-301S,3.1063,pressure,barg,normal,0
2025-01-01T00:48:00,P-301A,PT-301D,9.6144,pressure,barg,normal,0
2025-01-01T00:48:00,P-301A,FT-301,242.1991,flow,m³/h,normal,0
2025-01-01T00:48:00,P-301A,TT-301P,49.8412,temperature,°C,normal,0
2025-01-01T00:48:00,P-301A,VT-301,1.6136,vibration,mm/s,normal,0
2025-01-01T00:48:00,P-301A,IT-301,109.9138,current,A,normal,0
2025-01-01T00:48:30,P-301A,PT-301S,3.1011,pressure,barg,normal,0
2025-01-01T00:48:30,P-301A,PT-301D,9.3953,pressure,barg,normal,0
2025-01-01T00:48:30,P-301A,FT-301,246.5286,flow,m³/h,normal,0
2025-01-01T00:48:30,P-301A,TT-301P,50.5649,temperature,°C,normal,0
2025-01-01T00:48:30,P-301A,VT-301,1.8098,vibration,mm/s,normal,0
2025-01-01T00:48:30,P-301A,IT-301,109.3275,current,A,normal,0
2025-01-01T00:49:00,P-301A,PT-301S,3.0931,pressure,barg,normal,0
2025-01-01T00:49:00,P-301A,PT-301D,9.7388,pressure,barg,normal,0
2025-01-01T00:49:00,P-301A,FT-301,253.0889,flow,m³/h,normal,0
2025-01-01T00:49:00,P-301A,TT-301P,50.7999,temperature,°C,normal,0
2025-01-01T00:49:00,P-301A,VT-301,2.169,vibration,mm/s,normal,0
2025-01-01T00:49:00,P-301A,IT-301,112.8328,current,A,normal,0
2025-01-01T00:49:30,P-301A,PT-301S,3.0757,pressure,barg,normal,0
2025-01-01T00:49:30,P-301A,PT-301D,9.9186,pressure,barg,normal,0
2025-01-01T00:49:30,P-301A,FT-301,266.7509,flow,m³/h,normal,0
2025-01-01T00:49:30,P-301A,TT-301P,50.4311,temperature,°C,normal,0
2025-01-01T00:49:30,P-301A,VT-301,1.9918,vibration,mm/s,normal,0
2025-01-01T00:49:30,P-301A,IT-301,113.9267,current,A,normal,0
2025-01-01T00:50:00,P-301A,PT-301S,3.1108,pressure,barg,normal,0
2025-01-01T00:50:00,P-301A,PT-301D,10.0253,pressure,barg,normal,0
2025-01-01T00:50:00,P-301A,FT-301,238.372,flow,m³/h,normal,0
2025-01-01T00:50:00,P-301A,TT-301P,49.2703,temperature,°C,normal,0
2025-01-01T00:50:00,P-301A,VT-301,1.7569,vibration,mm/s,normal,0
2025-01-01T00:50:00,P-301A,IT-301,108.4419,current,A,normal,0
2025-01-01T00:50:30,P-301A,PT-301S,3.1018,pressure,barg,normal,0
2025-01-01T00:50:30,P-301A,PT-301D,10.1538,pressure,barg,normal,0
2025-01-01T00:50:30,P-301A,FT-301,245.9665,flow,m³/h,normal,0
2025-01-01T00:50:30,P-301A,TT-301P,50.6756,temperature,°C,normal,0
2025-01-01T00:50:30,P-301A,VT-301,1.8616,vibration,mm/s,normal,0
2025-01-01T00:50:30,P-301A,IT-301,110.9641,current,A,normal,0
2025-01-01T00:51:00,P-301A,PT-301S,3.1119,pressure,barg,normal,0
2025-01-01T00:51:00,P-301A,PT-301D,10.357,pressure,barg,normal,0
2025-01-01T00:51:00,P-301A,FT-301,237.4224,flow,m³/h,normal,0
2025-01-01T00:51:00,P-301A,TT-301P,49.2636,temperature,°C,normal,0
2025-01-01T00:51:00,P-301A,VT-301,1.8017,vibration,mm/s,normal,0
2025-01-01T00:51:00,P-301A,IT-301,107.503,current,A,normal,0
2025-01-01T00:51:30,P-301A,PT-301S,3.1157,pressure,barg,normal,0
2025-01-01T00:51:30,P-301A,PT-301D,9.8608,pressure,barg,normal,0
2025-01-01T00:51:30,P-301A,FT-301,234.1649,flow,m³/h,normal,0
2025-01-01T00:51:30,P-301A,TT-301P,49.0046,temperature,°C,normal,0
2025-01-01T00:51:30,P-301A,VT-301,2.036,vibration,mm/s,normal,0
2025-01-01T00:51:30,P-301A,IT-301,109.0337,current,A,normal,0
2025-01-01T00:52:00,P-301A,PT-301S,3.0902,pressure,barg,normal,0
2025-01-01T00:52:00,P-301A,PT-301D,10.1045,pressure,barg,normal,0
2025-01-01T00:52:00,P-301A,FT-301,255.4154,flow,m³/h,normal,0
2025-01-01T00:52:00,P-301A,TT-301P,49.3948,temperature,°C,normal,0
2025-01-01T00:52:00,P-301A,VT-301,1.8541,vibration,mm/s,normal,0
2025-01-01T00:52:00,P-301A,IT-301,110.2947,current,A,normal,0
2025-01-01T00:52:30,P-301A,PT-301S,3.0954,pressure,barg,normal,0
2025-01-01T00:52:30,P-301A,PT-301D,10.2385,pressure,barg,normal,0
2025-01-01T00:52:30,P-301A,FT-301,251.2429,flow,m³/h,normal,0
2025-01-01T00:52:30,P-301A,TT-301P,50.9251,temperature,°C,normal,0
2025-01-01T00:52:30,P-301A,VT-301,2.0286,vibration,mm/s,normal,0
2025-01-01T00:52:30,P-301A,IT-301,111.0607,current,A,normal,0
2025-01-01T00:53:00,P-301A,PT-301S,3.0831,pressure,barg,normal,0
2025-01-01T00:53:00,P-301A,PT-301D,9.9436,pressure,barg,normal,0
2025-01-01T00:53:00,P-301A,FT-301,261.0323,flow,m³/h,normal,0
2025-01-01T00:53:00,P-301A,TT-301P,50.9769,temperature,°C,normal,0
2025-01-01T00:53:00,P-301A,VT-301,2.2007,vibration,mm/s,normal,0
2025-01-01T00:53:00,P-301A,IT-301,112.4611,current,A,normal,0
2025-01-01T00:53:30,P-301A,PT-301S,3.106,pressure,barg,normal,0
2025-01-01T00:53:30,P-301A,PT-301D,9.8739,pressure,barg,normal,0
2025-01-01T00:53:30,P-301A,FT-301,242.4777,flow,m³/h,normal,0
2025-01-01T00:53:30,P-301A,TT-301P,50.1161,temperature,°C,normal,0
2025-01-01T00:53:30,P-301A,VT-301,2.1607,vibration,mm/s,normal,0
2025-01-01T00:53:30,P-301A,IT-301,110.6703,current,A,normal,0
2025-01-01T00:54:00,P-301A,PT-301S,3.0905,pressure,barg,normal,0
2025-01-01T00:54:00,P-301A,PT-301D,10.3671,pressure,barg,normal,0
2025-01-01T00:54:00,P-301A,FT-301,255.129,flow,m³/h,normal,0
2025-01-01T00:54:00,P-301A,TT-301P,50.3704,temperature,°C,normal,0
2025-01-01T00:54:00,P-301A,VT-301,2.0608,vibration,mm/s,normal,0
2025-01-01T00:54:00,P-301A,IT-301,112.7033,current,A,normal,0
2025-01-01T00:54:30,P-301A,PT-301S,3.077,pressure,barg,normal,0
2025-01-01T00:54:30,P-301A,PT-301D,10.3312,pressure,barg,normal,0
2025-01-01T00:54:30,P-301A,FT-301,265.7666,flow,m³/h,normal,0
2025-01-01T00:54:30,P-301A,TT-301P,51.2551,temperature,°C,normal,0
2025-01-01T00:54:30,P-301A,VT-301,2.0192,vibration,mm/s,normal,0
2025-01-01T00:54:30,P-301A,IT-301,113.1741,current,A,normal,0
2025-01-01T00:55:00,P-301A,PT-301S,3.0907,pressure,barg,normal,0
2025-01-01T00:55:00,P-301A,PT-301D,9.7674,pressure,barg,normal,0
2025-01-01T00:55:00,P-301A,FT-301,254.9894,flow,m³/h,normal,0
2025-01-01T00:55:00,P-301A,TT-301P,49.6267,temperature,°C,normal,0
2025-01-01T00:55:00,P-301A,VT-301,2.0481,vibration,mm/s,normal,0
2025-01-01T00:55:00,P-301A,IT-301,111.8652,current,A,normal,0
2025-01-01T00:55:30,P-301A,PT-301S,3.1015,pressure,barg,normal,0
2025-01-01T00:55:30,P-301A,PT-301D,9.8745,pressure,barg,normal,0
2025-01-01T00:55:30,P-301A,FT-301,246.2097,flow,m³/h,normal,0
2025-01-01T00:55:30,P-301A,TT-301P,50.582,temperature,°C,normal,0
2025-01-01T00:55:30,P-301A,VT-301,2.0099,vibration,mm/s,normal,0
2025-01-01T00:55:30,P-301A,IT-301,111.3428,current,A,normal,0
2025-01-01T00:56:00,P-301A,PT-301S,3.0995,pressure,barg,normal,0
2025-01-01T00:56:00,P-301A,PT-301D,10.1777,pressure,barg,normal,0
2025-01-01T00:56:00,P-301A,FT-301,247.8147,flow,m³/h,normal,0
2025-01-01T00:56:00,P-301A,TT-301P,50.8481,temperature,°C,normal,0
2025-01-01T00:56:00,P-301A,VT-301,2.3622,vibration,mm/s,normal,0
2025-01-01T00:56:00,P-301A,IT-301,111.3633,current,A,normal,0
2025-01-01T00:56:30,P-301A,PT-301S,3.1087,pressure,barg,normal,0
2025-01-01T00:56:30,P-301A,PT-301D,10.0473,pressure,barg,normal,0
2025-01-01T00:56:30,P-301A,FT-301,240.1817,flow,m³/h,normal,0
2025-01-01T00:56:30,P-301A,TT-301P,49.2991,temperature,°C,normal,0
2025-01-01T00:56:30,P-301A,VT-301,1.8932,vibration,mm/s,normal,0
2025-01-01T00:56:30,P-301A,IT-301,107.1585,current,A,normal,0
2025-01-01T00:57:00,P-301A,PT-301S,3.0939,pressure,barg,normal,0
2025-01-01T00:57:00,P-301A,PT-301D,9.4822,pressure,barg,normal,0
2025-01-01T00:57:00,P-301A,FT-301,252.3999,flow,m³/h,normal,0
2025-01-01T00:57:00,P-301A,TT-301P,49.6512,temperature,°C,normal,0
2025-01-01T00:57:00,P-301A,VT-301,1.8921,vibration,mm/s,normal,0
2025-01-01T00:57:00,P-301A,IT-301,109.6659,current,A,normal,0
2025-01-01T00:57:30,P-301A,PT-301S,3.0962,pressure,barg,normal,0
2025-01-01T00:57:30,P-301A,PT-301D,10.5103,pressure,barg,normal,0
2025-01-01T00:57:30,P-301A,FT-301,250.5164,flow,m³/h,normal,0
2025-01-01T00:57:30,P-301A,TT-301P,50.0193,temperature,°C,normal,0
2025-01-01T00:57:30,P-301A,VT-301,1.9806,vibration,mm/s,normal,0
2025-01-01T00:57:30,P-301A,IT-301,112.1879,current,A,normal,0
2025-01-01T00:58:00,P-301A,PT-301S,3.1023,pressure,barg,normal,0
2025-01-01T00:58:00,P-301A,PT-301D,9.9733,pressure,barg,normal,0
2025-01-01T00:58:00,P-301A,FT-301,245.5408,flow,m³/h,normal,0
2025-01-01T00:58:00,P-301A,TT-301P,50.644,temperature,°C,normal,0
2025-01-01T00:58:00,P-301A,VT-301,1.9707,vibration,mm/s,normal,0
2025-01-01T00:58:00,P-301A,IT-301,109.4588,current,A,normal,0
2025-01-01T00:58:30,P-301A,PT-301S,3.0925,pressure,barg,normal,0
2025-01-01T00:58:30,P-301A,PT-301D,10.1064,pressure,barg,normal,0
2025-01-01T00:58:30,P-301A,FT-301,253.5184,flow,m³/h,normal,0
2025-01-01T00:58:30,P-301A,TT-301P,50.4258,temperature,°C,normal,0
2025-01-01T00:58:30,P-301A,VT-301,1.7932,vibration,mm/s,normal,0
2025-01-01T00:58:30,P-301A,IT-301,112.5657,current,A,normal,0
2025-01-01T00:59:00,P-301A,PT-301S,3.1006,pressure,barg,normal,0
2025-01-01T00:59:00,P-301A,PT-301D,10.2912,pressure,barg,normal,0
2025-01-01T00:59:00,P-301A,FT-301,246.9576,flow,m³/h,normal,0
2025-01-01T00:59:00,P-301A,TT-301P,50.1066,temperature,°C,normal,0
2025-01-01T00:59:00,P-301A,VT-301,2.1022,vibration,mm/s,normal,0
2025-01-01T00:59:00,P-301A,IT-301,109.0272,current,A,normal,0
2025-01-01T00:59:30,P-301A,PT-301S,3.1038,pressure,barg,normal,0
2025-01-01T00:59:30,P-301A,PT-301D,10.043,pressure,barg,normal,0
2025-01-01T00:59:30,P-301A,FT-301,244.3145,flow,m³/h,normal,0
2025-01-01T00:59:30,P-301A,TT-301P,50.0489,temperature,°C,normal,0
2025-01-01T00:59:30,P-301A,VT-301,1.7626,vibration,mm/s,normal,0
2025-01-01T00:59:30,P-301A,IT-301,109.8196,current,A,normal,0
2025-01-01T00:00:00,C-201,PT-201S,6.9064,pressure,barg,normal,0
2025-01-01T00:00:00,C-201,PT-201D,6.3797,pressure,barg,normal,0
2025-01-01T00:00:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:00:00,C-201,TT-201D,97.9797,temperature,°C,normal,0
2025-01-01T00:00:00,C-201,VT-201DE,3.092,vibration,mm/s,normal,0
2025-01-01T00:00:00,C-201,VT-201NDE,3.4543,vibration,mm/s,normal,0
2025-01-01T00:00:00,C-201,ST-201,11430.9143,speed,RPM,normal,0
2025-01-01T00:00:00,C-201,TT-201B1,117.5546,temperature,°C,normal,0
2025-01-01T00:00:00,C-201,TT-201B2,118.3911,temperature,°C,normal,0
2025-01-01T00:00:00,C-201,YT-201AX,40.0294,displacement,μm,normal,0
2025-01-01T00:00:00,C-201,YT-201AY,47.4734,displacement,μm,normal,0
2025-01-01T00:00:00,C-201,FT-201,21546.6141,flow,m³/h,normal,0
2025-01-01T00:00:00,C-201,IT-201,229.2623,current,A,normal,0
2025-01-01T00:00:30,C-201,PT-201S,7.5477,pressure,barg,normal,0
2025-01-01T00:00:30,C-201,PT-201D,7.6075,pressure,barg,normal,0
2025-01-01T00:00:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:00:30,C-201,TT-201D,105.7309,temperature,°C,normal,0
2025-01-01T00:00:30,C-201,VT-201DE,3.0786,vibration,mm/s,normal,0
2025-01-01T00:00:30,C-201,VT-201NDE,2.4909,vibration,mm/s,normal,0
2025-01-01T00:00:30,C-201,ST-201,11397.99,speed,RPM,normal,0
2025-01-01T00:00:30,C-201,TT-201B1,119.3954,temperature,°C,normal,0
2025-01-01T00:00:30,C-201,TT-201B2,119.7409,temperature,°C,normal,0
2025-01-01T00:00:30,C-201,YT-201AX,48.7839,displacement,μm,normal,0
2025-01-01T00:00:30,C-201,YT-201AY,44.6406,displacement,μm,normal,0
2025-01-01T00:00:30,C-201,FT-201,21899.4567,flow,m³/h,normal,0
2025-01-01T00:00:30,C-201,IT-201,249.235,current,A,normal,0
2025-01-01T00:01:00,C-201,PT-201S,7.4111,pressure,barg,normal,0
2025-01-01T00:01:00,C-201,PT-201D,7.2669,pressure,barg,normal,0
2025-01-01T00:01:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:01:00,C-201,TT-201D,103.5643,temperature,°C,normal,0
2025-01-01T00:01:00,C-201,VT-201DE,3.2718,vibration,mm/s,normal,0
2025-01-01T00:01:00,C-201,VT-201NDE,2.9907,vibration,mm/s,normal,0
2025-01-01T00:01:00,C-201,ST-201,11409.1356,speed,RPM,normal,0
2025-01-01T00:01:00,C-201,TT-201B1,119.845,temperature,°C,normal,0
2025-01-01T00:01:00,C-201,TT-201B2,115.5007,temperature,°C,normal,0
2025-01-01T00:01:00,C-201,YT-201AX,40.3585,displacement,μm,normal,0
2025-01-01T00:01:00,C-201,YT-201AY,47.0662,displacement,μm,normal,0
2025-01-01T00:01:00,C-201,FT-201,21832.3704,flow,m³/h,normal,0
2025-01-01T00:01:00,C-201,IT-201,222.329,current,A,normal,0
2025-01-01T00:01:30,C-201,PT-201S,7.8448,pressure,barg,normal,0
2025-01-01T00:01:30,C-201,PT-201D,8.3555,pressure,barg,normal,0
